"Port Number","Service Name","Description"
"22352-22536","","Unassigned"
"22537","caldsoft-backup","CaldSoft Backup server file transfer"
"22537","","Reserved"
"22538-22554","","Unassigned"
"22555","vocaltec-wconf","Vocaltec Web Conference"
"22555","vocaltec-phone","Vocaltec Internet Phone"
"22556-22762","","Unassigned"
"22763","talikaserver","Talika Main Server"
"22763","talikaserver","Talika Main Server"
"22764-22799","","Unassigned"
"22800","aws-brf","Telerate Information Platform LAN"
"22800","aws-brf","Telerate Information Platform LAN"
"22801-22950","","Unassigned"
"22951","brf-gw","Telerate Information Platform WAN"
"22951","brf-gw","Telerate Information Platform WAN"
"22952-22999","","Unassigned"
"23000","inovaport1","Inova LightLink Server Type 1"
"23000","inovaport1","Inova LightLink Server Type 1"
"23001","inovaport2","Inova LightLink Server Type 2"
"23001","inovaport2","Inova LightLink Server Type 2"
"23002","inovaport3","Inova LightLink Server Type 3"
"23002","inovaport3","Inova LightLink Server Type 3"
"23003","inovaport4","Inova LightLink Server Type 4"
"23003","inovaport4","Inova LightLink Server Type 4"
"23004","inovaport5","Inova LightLink Server Type 5"
"23004","inovaport5","Inova LightLink Server Type 5"
"23005","inovaport6","Inova LightLink Server Type 6"
"23005","inovaport6","Inova LightLink Server Type 6"
"23006-23052","","Unassigned"
"23053","gntp","Generic Notification Transport Protocol"
"23053","","Reserved"
"23054-23271","","Unassigned"
"23272","","Reserved"
"23272","s102","S102 application"
"23273-23293","","Unassigned"
"23294","5afe-dir","5AFE SDN Directory"
"23294","5afe-disc","5AFE SDN Directory discovery"
"23295-23332","","Unassigned"
"23333","elxmgmt","Emulex HBAnyware Remote Management"
"23333","elxmgmt","Emulex HBAnyware Remote Management"
"23334-23399","","Unassigned"
"23400","novar-dbase","Novar Data"
"23400","novar-dbase","Novar Data"
"23401","novar-alarm","Novar Alarm"
"23401","novar-alarm","Novar Alarm"
"23402","novar-global","Novar Global"
"23402","novar-global","Novar Global"
"23403-23455","","Unassigned"
"23456","aequus","Aequus Service"
"23456","","Reserved"
"23457","aequus-alt","Aequus Service Mgmt"
"23457","","Reserved"
"23458-23545","","Unassigned"
"23546","areaguard-neo","AreaGuard Neo - WebServer"
"23546","","Reserved"
"23547-23999","","Unassigned"
"24000","med-ltp","med-ltp"
"24000","med-ltp","med-ltp"
"24001","med-fsp-rx","med-fsp-rx"
"24001","med-fsp-rx","med-fsp-rx"
"24002","med-fsp-tx","med-fsp-tx"
"24002","med-fsp-tx","med-fsp-tx"
"24003","med-supp","med-supp"
"24003","med-supp","med-supp"
"24004","med-ovw","med-ovw"
"24004","med-ovw","med-ovw"
"24005","med-ci","med-ci"
"24005","med-ci","med-ci"
"24006","med-net-svc","med-net-svc"
"24006","med-net-svc","med-net-svc"
"24007-24241","","Unassigned"
"24242","filesphere","fileSphere"
"24242","filesphere","fileSphere"
"24243-24248","","Unassigned"
"24249","vista-4gl","Vista 4GL"
"24249","vista-4gl","Vista 4GL"
"24250-24320","","Unassigned"
"24321","ild","Isolv Local Directory"
"24321","ild","Isolv Local Directory"
"24322","hid","Transport of Human Interface Device data streams"
"24322","","Reserved"
"24323-24385","","Unassigned"
"24386","intel-rci","Intel RCI
IANA assigned this well-formed service name as a replacement for ""intel_rci""."
"24386","intel_rci","Intel RCI"
"24386","intel-rci","Intel RCI
IANA assigned this well-formed service name as a replacement for ""intel_rci""."
"24386","intel_rci","Intel RCI"
"24387-24464","","Unassigned"
"24465","tonidods","Tonido Domain Server"
"24465","tonidods","Tonido Domain Server"
"24466-24553","","Unassigned"
"24554","binkp","BINKP"
"24554","binkp","BINKP"
"24555-24576","","Unassigned"
"24577","bilobit","bilobit Service"
"24577","bilobit-update","bilobit Service Update"
"24578-24665","","Unassigned"
"24666","sdtvwcam","Service used by SmarDTV to communicate between a CAM and a second screen application"
"24666","","Reserved"
"24667-24675","","Unassigned"
"24676","canditv","Canditv Message Service"
"24676","canditv","Canditv Message Service"
"24677","flashfiler","FlashFiler"
"24677","flashfiler","FlashFiler"
"24678","proactivate","Turbopower Proactivate"
"24678","proactivate","Turbopower Proactivate"
"24679","","Unassigned"
"24680","tcc-http","TCC User HTTP Service"
"24680","tcc-http","TCC User HTTP Service"
"24681-24753","","Unassigned"
"24754","cslg","Citrix StorageLink Gateway"
"24754","","Reserved"
"24755-24849","","Unassigned"
"24850","","Reserved"
"24850","assoc-disc","Device Association Discovery"
"24851-24921","","Unassigned"
"24922","find","Find Identification of Network Devices"
"24922","find","Find Identification of Network Devices"
"24923-24999","","Unassigned"
"25000","icl-twobase1","icl-twobase1"
"25000","icl-twobase1","icl-twobase1"
"25001","icl-twobase2","icl-twobase2"
"25001","icl-twobase2","icl-twobase2"
"25002","icl-twobase3","icl-twobase3"
"25002","icl-twobase3","icl-twobase3"
"25003","icl-twobase4","icl-twobase4"
"25003","icl-twobase4","icl-twobase4"
"25004","icl-twobase5","icl-twobase5"
"25004","icl-twobase5","icl-twobase5"
"25005","icl-twobase6","icl-twobase6"
"25005","icl-twobase6","icl-twobase6"
"25006","icl-twobase7","icl-twobase7"
"25006","icl-twobase7","icl-twobase7"
"25007","icl-twobase8","icl-twobase8"
"25007","icl-twobase8","icl-twobase8"
"25008","icl-twobase9","icl-twobase9"
"25008","icl-twobase9","icl-twobase9"
"25009","icl-twobase10","icl-twobase10"
"25009","icl-twobase10","icl-twobase10"
"25010-25470","","Unassigned"
"25471","rna","RNSAP User Adaptation for Iurh"
"25472-25575","","Unassigned"
"25576","sauterdongle","Sauter Dongle"
"25576","","Reserved"
"25577-25603","","Unassigned"
"25604","idtp","Identifier Tracing Protocol"
"25604","","Reserved"
"25605-25792","","Unassigned"
"25793","vocaltec-hos","Vocaltec Address Server"
"25793","vocaltec-hos","Vocaltec Address Server"
"25794-25899","","Unassigned"
"25900","tasp-net","TASP Network Comm"
"25900","tasp-net","TASP Network Comm"
"25901","niobserver","NIObserver"
"25901","niobserver","NIObserver"
"25902","nilinkanalyst","NILinkAnalyst"
"25902","nilinkanalyst","NILinkAnalyst"
"25903","niprobe","NIProbe"
"25903","niprobe","NIProbe"
"25904-25953","","Unassigned"
"25954","bf-game","Bitfighter game server"
"25954","","Reserved"
"25955","bf-master","Bitfighter master server"
"25955","","Reserved"
"25956-25999","","Unassigned"
"26000","quake","quake"
"26000","quake","quake"
"26001-26132","","Unassigned"
"26133","scscp","Symbolic Computation Software Composability Protocol"
"26133","scscp","Symbolic Computation Software Composability Protocol"
"26134-26207","","Unassigned"
"26208","wnn6-ds","wnn6-ds"
"26208","wnn6-ds","wnn6-ds"
"26209-26256","","Unassigned"
"26257","cockroach","CockroachDB"
"26257","","Reserved"
"26258-26259","","Unassigned"
"26260","ezproxy","eZproxy"
"26260","ezproxy","eZproxy"
"26261","ezmeeting","eZmeeting"
"26261","ezmeeting","eZmeeting"
"26262","k3software-svr","K3 Software-Server"
"26262","k3software-svr","K3 Software-Server"
"26263","k3software-cli","K3 Software-Client"
"26263","k3software-cli","K3 Software-Client"
"26264","","De-registered"
"26265-26485","","Unassigned"
"26486","exoline-tcp","EXOline-TCP"
"26486","exoline-udp","EXOline-UDP"
"26487","exoconfig","EXOconfig"
"26487","exoconfig","EXOconfig"
"26488","","Unassigned"
"26489","exonet","EXOnet"
"26489","exonet","EXOnet"
"26490-26999","","Unassigned"
"27000-27009","flex-lm","FLEX LM (1-10)"
"27010-27344","","Unassigned"
"27345","imagepump","ImagePump"
"27345","imagepump","ImagePump"
"27346-27441","","Unassigned"
"27442","jesmsjc","Job controller service"
"27442","jesmsjc","Job controller service"
"27443-27503","","Unassigned"
"27504","kopek-httphead","Kopek HTTP Head Port"
"27504","kopek-httphead","Kopek HTTP Head Port"
"27505-27781","","Unassigned"
"27782","ars-vista","ARS VISTA Application"
"27782","ars-vista","ARS VISTA Application"
"27783-27875","","Unassigned"
"27876","astrolink","Astrolink Protocol"
"27876","","Reserved"
"27877-27998","","Unassigned"
"27999","tw-auth-key","TW Authentication/Key Distribution and"
"27999","tw-auth-key","Attribute Certificate Services"
"28000","nxlmd","NX License Manager"
"28000","nxlmd","NX License Manager"
"28001","pqsp","PQ Service"
"28001","","Reserved"
"28002-28118","","Unassigned"
"28119","","Reserved"
"28119","a27-ran-ran","A27 cdma2000 RAN Management"
"28120-28199","","Unassigned"
"28200","voxelstorm","VoxelStorm game server"
"28200","voxelstorm","VoxelStorm game server"
"28201-28239","","Unassigned"
"28240","siemensgsm","Siemens GSM"
"28240","siemensgsm","Siemens GSM"
"28241-28588","","Unassigned"
"28589","bosswave","Building operating system services wide area verified exchange"
"28589","","Reserved"
"28590-29117","","Unassigned"
"29118","","Reserved"
"29118","","Reserved"
"29118","sgsap","SGsAP in 3GPP"
"29119-29166","","Unassigned"
"29167","otmp","ObTools Message Protocol"
"29167","otmp","ObTools Message Protocol"
"29168","","Reserved"
"29168","","Reserved"
"29168","sbcap","SBcAP in 3GPP"
"29169","iuhsctpassoc","HNBAP and RUA Common Association"
"29170-29998","","Unassigned"
"29999","bingbang","data exchange protocol for IEC61850 in wind power plants"
"29999","","Reserved"
"30000","ndmps","Secure Network Data Management Protocol"
"30000","","Reserved"
"30001","pago-services1","Pago Services 1"
"30001","pago-services1","Pago Services 1"
"30002","pago-services2","Pago Services 2"
"30002","pago-services2","Pago Services 2"
"30003","amicon-fpsu-ra","Amicon FPSU-IP Remote Administration"
"30003","amicon-fpsu-ra","Amicon FPSU-IP Remote Administration"
"30004","amicon-fpsu-s","Amicon FPSU-IP VPN"
"30004","","Reserved"
"30005-30099","","Unassigned"
"30100","rwp","Remote Window Protocol"
"30100","","Reserved"
"30100","rwp","Remote Window Protocol"
"30101-30259","","Unassigned"
"30260","kingdomsonline","Kingdoms Online (CraigAvenue)"
"30260","kingdomsonline","Kingdoms Online (CraigAvenue)"
"30261-30831","","Unassigned"
"30832","samsung-disc","Samsung Convergence Discovery Protocol"
"30832","","Reserved"
"30833-30998","","Unassigned"
"30999","ovobs","OpenView Service Desk Client"
"30999","ovobs","OpenView Service Desk Client"
"31000-31015","","Unassigned"
"31016","ka-sddp","Kollective Agent Secure Distributed Delivery Protocol"
"31016","ka-kdp","Kollective Agent Kollective Delivery Protocol"
"31017-31019","","Unassigned"
"31020","autotrac-acp","Autotrac ACP 245"
"31020","","Reserved"
"31021-31028","","Unassigned"
"31029","","Reserved"
"31029","yawn","YaWN - Yet Another Windows Notifier"
"31030-31399","","Unassigned"
"31400","pace-licensed","PACE license server"
"31400","","Reserved"
"31401-31415","","Unassigned"
"31416","xqosd","XQoS network monitor"
"31416","xqosd","XQoS network monitor"
"31417-31456","","Unassigned"
"31457","tetrinet","TetriNET Protocol"
"31457","tetrinet","TetriNET Protocol"
"31458-31619","","Unassigned"
"31620","lm-mon","lm mon"
"31620","lm-mon","lm mon"
"31621-31684","","Unassigned"
"31685","dsx-monitor","DS Expert Monitor
IANA assigned this well-formed service name as a replacement for ""dsx_monitor""."
"31685","dsx_monitor","DS Expert Monitor"
"31685","","Reserved"
"31686-31764","","Unassigned"
"31765","gamesmith-port","GameSmith Port"
"31765","gamesmith-port","GameSmith Port"
"31766-31947","","Unassigned"
"31948","iceedcp-tx","Embedded Device Configuration Protocol TX
IANA assigned this well-formed service name as a replacement for ""iceedcp_tx""."
"31948","iceedcp_tx","Embedded Device Configuration Protocol TX"
"31948","iceedcp-tx","Embedded Device Configuration Protocol TX
IANA assigned this well-formed service name as a replacement for ""iceedcp_tx""."
"31948","iceedcp_tx","Embedded Device Configuration Protocol TX"
"31949","iceedcp-rx","Embedded Device Configuration Protocol RX
IANA assigned this well-formed service name as a replacement for ""iceedcp_rx""."
"31949","iceedcp_rx","Embedded Device Configuration Protocol RX"
"31949","iceedcp-rx","Embedded Device Configuration Protocol RX
IANA assigned this well-formed service name as a replacement for ""iceedcp_rx""."
"31949","iceedcp_rx","Embedded Device Configuration Protocol RX"
"31950-32033","","Unassigned"
"32034","iracinghelper","iRacing helper service"
"32034","iracinghelper","iRacing helper service"
"32035-32248","","Unassigned"
"32249","t1distproc60","T1 Distributed Processor"
"32249","t1distproc60","T1 Distributed Processor"
"32250-32399","","Unassigned"
"32400","plex","Plex multimedia"
"32400","","Reserved"
"32401-32482","","Unassigned"
"32483","apm-link","Access Point Manager Link"
"32483","apm-link","Access Point Manager Link"
"32484-32634","","Unassigned"
"32635","sec-ntb-clnt","SecureNotebook-CLNT"
"32635","sec-ntb-clnt","SecureNotebook-CLNT"
"32636","DMExpress","DMExpress"
"32636","DMExpress","DMExpress"
"32637-32766","","Unassigned"
"32767","filenet-powsrm","FileNet BPM WS-ReliableMessaging Client"
"32767","filenet-powsrm","FileNet BPM WS-ReliableMessaging Client"
"32768","filenet-tms","Filenet TMS"
"32768","filenet-tms","Filenet TMS"
"32769","filenet-rpc","Filenet RPC"
"32769","filenet-rpc","Filenet RPC"
"32770","filenet-nch","Filenet NCH"
"32770","filenet-nch","Filenet NCH"
"32771","filenet-rmi","FileNET RMI"
"32771","filenet-rmi","FileNet RMI"
"32772","filenet-pa","FileNET Process Analyzer"
"32772","filenet-pa","FileNET Process Analyzer"
"32773","filenet-cm","FileNET Component Manager"
"32773","filenet-cm","FileNET Component Manager"
"32774","filenet-re","FileNET Rules Engine"
"32774","filenet-re","FileNET Rules Engine"
"32775","filenet-pch","Performance Clearinghouse"
"32775","filenet-pch","Performance Clearinghouse"
"32776","filenet-peior","FileNET BPM IOR"
"32776","filenet-peior","FileNET BPM IOR"
"32777","filenet-obrok","FileNet BPM CORBA"
"32777","filenet-obrok","FileNet BPM CORBA"
"32778-32800","","Unassigned"
"32801","mlsn","Multiple Listing Service Network"
"32801","mlsn","Multiple Listing Service Network"
"32802-32810","","Unassigned"
"32811","retp","Real Estate Transport Protocol"
"32811","","Reserved"
"32812-32895","","Unassigned"
"32896","idmgratm","Attachmate ID Manager"
"32896","idmgratm","Attachmate ID Manager"
"32897-33059","","Unassigned"
"33060","mysqlx","MySQL Database Extended Interface"
"33060","","Reserved"
"33061-33122","","Unassigned"
"33123","aurora-balaena","Aurora (Balaena Ltd)"
"33123","aurora-balaena","Aurora (Balaena Ltd)"
"33124-33330","","Unassigned"
"33331","diamondport","DiamondCentral Interface"
"33331","diamondport","DiamondCentral Interface"
"33332","","Unassigned"
"33333","dgi-serv","Digital Gaslight Service"
"33333","","Reserved"
"33334","speedtrace","SpeedTrace TraceAgent"
"33334","speedtrace-disc","SpeedTrace TraceAgent Discovery"
"33335-33433","","Unassigned"
"33434","traceroute","traceroute use"
"33434","traceroute","traceroute use"
"33435-33655","","Unassigned"
"33656","snip-slave","SNIP Slave"
"33656","snip-slave","SNIP Slave"
"33657-34248","","Unassigned"
"34249","turbonote-2","TurboNote Relay Server Default Port"
"34249","turbonote-2","TurboNote Relay Server Default Port"
"34250-34377","","Unassigned"
"34378","p-net-local","P-Net on IP local"
"34378","p-net-local","P-Net on IP local"
"34379","p-net-remote","P-Net on IP remote"
"34379","p-net-remote","P-Net on IP remote"
"34380-34566","","Unassigned"
"34567","dhanalakshmi","dhanalakshmi.org EDI Service"
"34567","edi_service","dhanalakshmi.org EDI Service"
"34568-34961","","Unassigned"
"34962","profinet-rt","PROFInet RT Unicast"
"34962","profinet-rt","PROFInet RT Unicast"
"34963","profinet-rtm","PROFInet RT Multicast"
"34963","profinet-rtm","PROFInet RT Multicast"
"34964","profinet-cm","PROFInet Context Manager"
"34964","profinet-cm","PROFInet Context Manager"
"34965-34979","","Unassigned"
"34980","ethercat","EtherCAT Port"
"34980","ethercat","EhterCAT Port"
"34981-34999","","Unassigned"
"35000","heathview","HeathView"
"35000","","Reserved"
"35001","rt-viewer","ReadyTech Viewer"
"35001","rt-viewer","ReadyTech Viewer"
"35002","rt-sound","ReadyTech Sound Server"
"35002","","Reserved"
"35003","rt-devicemapper","ReadyTech DeviceMapper Server"
"35003","","Reserved"
"35004","rt-classmanager","ReadyTech ClassManager"
"35004","rt-classmanager","ReadyTech ClassManager"
"35005","rt-labtracker","ReadyTech LabTracker"
"35005","","Reserved"
"35006","rt-helper","ReadyTech Helper Service"
"35006","","Reserved"
"35007-35099","","Unassigned"
"35100","axio-disc","Axiomatic discovery protocol"
"35100","axio-disc","Axiomatic discovery protocol"
"35101-35353","","Unassigned"
"35354","kitim","KIT Messenger"
"35354","","Reserved"
"35355","altova-lm","Altova License Management"
"35355","altova-lm-disc","Altova License Management Discovery"
"35356","guttersnex","Gutters Note Exchange"
"35356","","Reserved"
"35357","openstack-id","OpenStack ID Service"
"35357","","Reserved"
"35358-36000","","Unassigned"
"36001","allpeers","AllPeers Network"
"36001","allpeers","AllPeers Network"
